Name,Owner,Stars,Forks,Last Updated,License,URL
Open-Sora-Plan,PKU-YuanGroup,11926,1057,2025-03-06T12:11:28Z,MIT License,https://github.com/PKU-YuanGroup/Open-Sora-Plan
sglang,sgl-project,11920,1246,2025-03-14T10:36:52Z,Apache License 2.0,https://github.com/sgl-project/sglang
CosyVoice,FunAudioLLM,11902,1185,2025-03-13T06:22:50Z,Apache License 2.0,https://github.com/FunAudioLLM/CosyVoice
developer,smol-ai,11898,1050,2024-04-07T07:11:03Z,MIT License,https://github.com/smol-ai/developer
gorilla,ShishirPatil,11881,1064,2025-03-12T21:10:55Z,Apache License 2.0,https://github.com/ShishirPatil/gorilla
hummingbot,hummingbot,11880,3317,2025-03-13T15:31:37Z,Apache License 2.0,https://github.com/hummingbot/hummingbot
synapse,matrix-org,11874,2124,2024-04-26T15:47:23Z,Apache License 2.0,https://github.com/matrix-org/synapse
VideoLingo,Huanshere,11852,1151,2025-03-13T07:28:05Z,Apache License 2.0,https://github.com/Huanshere/VideoLingo
shap-e,openai,11825,981,2024-06-22T19:19:14Z,MIT License,https://github.com/openai/shap-e
litgpt,Lightning-AI,11794,1187,2025-03-14T15:12:17Z,Apache License 2.0,https://github.com/Lightning-AI/litgpt
External-Attention-pytorch,xmu-xiaoma666,11777,1956,2024-12-06T11:35:21Z,MIT License,https://github.com/xmu-xiaoma666/External-Attention-pytorch
Megatron-LM,NVIDIA,11753,2645,2025-03-14T15:49:47Z,Other,https://github.com/NVIDIA/Megatron-LM
h2ogpt,h2oai,11717,1285,2025-03-11T08:25:04Z,Apache License 2.0,https://github.com/h2oai/h2ogpt
owl,camel-ai,11685,1256,2025-03-14T17:20:15Z,N/A,https://github.com/camel-ai/owl
theZoo,ytisf,11665,2571,2024-05-22T10:38:47Z,Other,https://github.com/ytisf/theZoo
Meshroom,alicevision,11645,1121,2025-03-12T11:45:21Z,Other,https://github.com/alicevision/Meshroom
PaddleSpeech,PaddlePaddle,11629,1896,2025-03-13T03:55:15Z,Apache License 2.0,https://github.com/PaddlePaddle/PaddleSpeech
aisuite,andrewyng,11628,1129,2025-03-06T03:22:17Z,MIT License,https://github.com/andrewyng/aisuite
borg,borgbackup,11614,757,2025-03-12T10:39:30Z,Other,https://github.com/borgbackup/borg
mycli,dbcli,11584,665,2025-02-08T21:11:29Z,Other,https://github.com/dbcli/mycli
social-engineer-toolkit,trustedsec,11569,2879,2024-10-21T15:46:18Z,N/A,https://github.com/trustedsec/social-engineer-toolkit
optuna,optuna,11553,1071,2025-03-14T07:32:38Z,MIT License,https://github.com/optuna/optuna
MoneyPrinter,FujiwaraChoki,11542,1496,2025-03-03T12:01:40Z,MIT License,https://github.com/FujiwaraChoki/MoneyPrinter
gdb-dashboard,cyrus-and,11539,796,2025-02-09T17:13:43Z,MIT License,https://github.com/cyrus-and/gdb-dashboard
Wav2Lip,Rudrabha,11533,2431,2025-02-10T23:28:56Z,N/A,https://github.com/Rudrabha/Wav2Lip
nicegui,zauberzeug,11514,697,2025-03-13T16:57:07Z,MIT License,https://github.com/zauberzeug/nicegui
LoRA,microsoft,11497,726,2024-12-17T03:55:52Z,MIT License,https://github.com/microsoft/LoRA
InstantID,instantX-research,11485,831,2024-07-18T04:12:48Z,Apache License 2.0,https://github.com/instantX-research/InstantID
peewee,coleifer,11426,1375,2025-02-21T01:50:19Z,MIT License,https://github.com/coleifer/peewee
Douyin_TikTok_Download_API,Evil0ctal,11419,1720,2025-03-04T06:01:57Z,Apache License 2.0,https://github.com/Evil0ctal/Douyin_TikTok_Download_API
Photon,s0md3v,11399,1543,2024-08-16T05:39:15Z,GNU General Public License v3.0,https://github.com/s0md3v/Photon
ludwig,ludwig-ai,11366,1201,2025-03-03T20:40:07Z,Apache License 2.0,https://github.com/ludwig-ai/ludwig
deep_learning_object_detection,hoya012,11365,2778,2024-02-12T09:30:31Z,N/A,https://github.com/hoya012/deep_learning_object_detection
opensnitch,evilsocket,11359,541,2025-03-11T19:28:07Z,GNU General Public License v3.0,https://github.com/evilsocket/opensnitch
prowler,prowler-cloud,11345,1635,2025-03-14T15:08:33Z,Apache License 2.0,https://github.com/prowler-cloud/prowler
urh,jopohl,11322,903,2025-01-24T10:53:05Z,GNU General Public License v3.0,https://github.com/jopohl/urh
pytorch-grad-cam,jacobgil,11272,1607,2025-03-14T05:39:18Z,MIT License,https://github.com/jacobgil/pytorch-grad-cam
pipx,pypa,11259,448,2025-03-10T18:14:28Z,MIT License,https://github.com/pypa/pipx
Statistical-Learning-Method_Code,Dod-o,11258,2898,2024-11-13T06:36:04Z,N/A,https://github.com/Dod-o/Statistical-Learning-Method_Code
marimo,marimo-team,11236,433,2025-03-14T17:53:41Z,Apache License 2.0,https://github.com/marimo-team/marimo
DALLE2-pytorch,lucidrains,11234,1091,2024-05-11T19:18:10Z,MIT License,https://github.com/lucidrains/DALLE2-pytorch
ddddocr,sml2h3,11234,1923,2024-12-30T07:28:39Z,MIT License,https://github.com/sml2h3/ddddocr
macos,dockur,11211,410,2025-03-14T13:10:23Z,MIT License,https://github.com/dockur/macos
open_clip,mlfoundations,11211,1061,2025-03-01T00:30:32Z,Other,https://github.com/mlfoundations/open_clip
MoneyPrinterV2,FujiwaraChoki,11201,1069,2025-03-11T17:28:00Z,GNU Affero General Public License v3.0,https://github.com/FujiwaraChoki/MoneyPrinterV2
LLMSurvey,RUCAIBox,11182,875,2025-03-11T09:51:42Z,N/A,https://github.com/RUCAIBox/LLMSurvey
TinyZero,Jiayi-Pan,11173,1421,2025-03-10T20:37:04Z,Apache License 2.0,https://github.com/Jiayi-Pan/TinyZero
scapy,secdev,11161,2077,2025-03-10T21:14:34Z,GNU General Public License v2.0,https://github.com/secdev/scapy
AnimateDiff,guoyww,11139,904,2024-07-31T01:14:15Z,Apache License 2.0,https://github.com/guoyww/AnimateDiff
llmware,llmware-ai,11133,1762,2025-03-04T21:22:35Z,Apache License 2.0,https://github.com/llmware-ai/llmware
stylegan2,NVlabs,11067,2532,2024-05-18T15:55:42Z,Other,https://github.com/NVlabs/stylegan2
pyautogui,asweigart,11066,1309,2024-08-20T18:34:57Z,"BSD 3-Clause ""New"" or ""Revised"" License",https://github.com/asweigart/pyautogui
outlines,dottxt-ai,11049,571,2025-03-13T18:32:38Z,Apache License 2.0,https://github.com/dottxt-ai/outlines
english-words,dwyl,11044,1886,2025-01-06T17:34:06Z,The Unlicense,https://github.com/dwyl/english-words
awesome-chatgpt-zh,EmbraceAGI,11039,915,2024-11-05T10:24:21Z,MIT License,https://github.com/EmbraceAGI/awesome-chatgpt-zh
CogVideo,THUDM,10960,1048,2025-03-03T02:57:29Z,Apache License 2.0,https://github.com/THUDM/CogVideo
OpenLLM,bentoml,10959,693,2025-03-12T13:59:30Z,Apache License 2.0,https://github.com/bentoml/OpenLLM
fsociety,Manisso,10955,2018,2024-08-08T19:55:47Z,MIT License,https://github.com/Manisso/fsociety
claude-engineer,Doriandarko,10910,1154,2024-12-12T22:08:15Z,N/A,https://github.com/Doriandarko/claude-engineer
akshare,akfamily,10870,2103,2025-03-14T12:40:53Z,MIT License,https://github.com/akfamily/akshare
python-mastery,dabeaz-course,10862,1837,2024-08-10T17:51:39Z,Creative Commons Attribution Share Alike 4.0 International,https://github.com/dabeaz-course/python-mastery
LibreTranslate,LibreTranslate,10856,1026,2025-03-05T07:12:11Z,GNU Affero General Public License v3.0,https://github.com/LibreTranslate/LibreTranslate
scientific-visualization-book,rougier,10842,996,2024-01-22T13:21:20Z,Other,https://github.com/rougier/scientific-visualization-book
DALL-E,openai,10838,1938,2024-01-31T15:42:28Z,Other,https://github.com/openai/DALL-E
chia-blockchain,Chia-Network,10837,2036,2025-03-14T17:48:17Z,Apache License 2.0,https://github.com/Chia-Network/chia-blockchain
undetected-chromedriver,ultrafunkamsterdam,10836,1200,2024-06-25T09:45:23Z,GNU General Public License v3.0,https://github.com/ultrafunkamsterdam/undetected-chromedriver
chalice,aws,10797,1004,2025-02-05T20:37:52Z,Apache License 2.0,https://github.com/aws/chalice
mvt,mvt-project,10775,1033,2025-03-11T18:06:31Z,Other,https://github.com/mvt-project/mvt
tweepy,tweepy,10761,4611,2025-02-12T19:47:42Z,MIT License,https://github.com/tweepy/tweepy
starlette,encode,10728,983,2025-03-08T13:02:33Z,"BSD 3-Clause ""New"" or ""Revised"" License",https://github.com/encode/starlette
magic-animate,magic-research,10704,1092,2024-06-21T20:23:43Z,"BSD 3-Clause ""New"" or ""Revised"" License",https://github.com/magic-research/magic-animate
howdoi,gleitz,10683,869,2024-10-22T14:24:10Z,MIT License,https://github.com/gleitz/howdoi
jinja,pallets,10664,1637,2025-03-05T20:15:47Z,"BSD 3-Clause ""New"" or ""Revised"" License",https://github.com/pallets/jinja
spinningup,openai,10656,2291,2024-08-05T03:30:30Z,MIT License,https://github.com/openai/spinningup
Telethon,LonamiWebs,10568,1456,2025-03-14T16:27:45Z,MIT License,https://github.com/LonamiWebs/Telethon
whoogle-search,benbusby,10564,999,2025-03-10T17:57:27Z,MIT License,https://github.com/benbusby/whoogle-search
txtai,neuml,10559,671,2025-03-14T17:14:16Z,Apache License 2.0,https://github.com/neuml/txtai
bpytop,aristocratos,10539,414,2024-03-04T09:54:17Z,Apache License 2.0,https://github.com/aristocratos/bpytop
shell_gpt,TheR1D,10522,830,2025-02-17T04:11:14Z,MIT License,https://github.com/TheR1D/shell_gpt
psutil,giampaolo,10515,1391,2025-03-10T00:41:05Z,"BSD 3-Clause ""New"" or ""Revised"" License",https://github.com/giampaolo/psutil
dbt-core,dbt-labs,10512,1697,2025-03-14T09:09:59Z,Apache License 2.0,https://github.com/dbt-labs/dbt-core
statsmodels,statsmodels,10500,3252,2025-02-19T12:26:31Z,"BSD 3-Clause ""New"" or ""Revised"" License",https://github.com/statsmodels/statsmodels
yolov10,THU-MIG,10489,1050,2025-03-14T02:53:58Z,GNU Affero General Public License v3.0,https://github.com/THU-MIG/yolov10
docker-android,budtmo,10454,1343,2025-03-11T07:37:56Z,Other,https://github.com/budtmo/docker-android
robotframework,robotframework,10417,2395,2025-03-13T15:31:19Z,Apache License 2.0,https://github.com/robotframework/robotframework
django-cms,django-cms,10381,3145,2025-03-14T11:32:39Z,"BSD 3-Clause ""New"" or ""Revised"" License",https://github.com/django-cms/django-cms
streamlink,streamlink,10369,1124,2025-03-10T20:06:12Z,"BSD 2-Clause ""Simplified"" License",https://github.com/streamlink/streamlink
ffmpeg-python,kkroening,10360,903,2024-08-04T00:07:08Z,Apache License 2.0,https://github.com/kkroening/ffmpeg-python
Osintgram,Datalux,10342,2309,2024-07-06T11:46:50Z,GNU General Public License v3.0,https://github.com/Datalux/Osintgram
word_cloud,amueller,10333,2330,2024-11-10T14:21:42Z,MIT License,https://github.com/amueller/word_cloud
yolov3,ultralytics,10332,3455,2025-01-30T16:42:44Z,GNU Affero General Public License v3.0,https://github.com/ultralytics/yolov3
F5-TTS,SWivid,10332,1417,2025-03-14T09:31:44Z,MIT License,https://github.com/SWivid/F5-TTS
kornia,kornia,10307,1004,2025-03-13T10:37:24Z,Apache License 2.0,https://github.com/kornia/kornia
kohya_ss,bmaltais,10281,1322,2025-03-06T00:10:24Z,Apache License 2.0,https://github.com/bmaltais/kohya_ss
numba,numba,10276,1147,2025-03-12T20:39:25Z,"BSD 2-Clause ""Simplified"" License",https://github.com/numba/numba
great_expectations,great-expectations,10252,1567,2025-03-14T17:41:14Z,Apache License 2.0,https://github.com/great-expectations/great_expectations
q,harelba,10243,424,2024-07-23T01:17:37Z,GNU General Public License v3.0,https://github.com/harelba/q
cleanlab,cleanlab,10226,800,2025-03-12T01:13:25Z,GNU Affero General Public License v3.0,https://github.com/cleanlab/cleanlab
kedro,kedro-org,10218,930,2025-03-14T15:41:07Z,Apache License 2.0,https://github.com/kedro-org/kedro
the-algorithm-ml,twitter,10213,2225,2024-07-10T12:48:24Z,GNU Affero General Public License v3.0,https://github.com/twitter/the-algorithm-ml
thumbor,thumbor,10206,841,2025-03-01T20:33:55Z,MIT License,https://github.com/thumbor/thumbor
segmentation_models.pytorch,qubvel-org,10189,1717,2025-03-14T07:55:14Z,MIT License,https://github.com/qubvel-org/segmentation_models.pytorch
Sublist3r,aboul3la,10185,2139,2024-08-02T00:00:30Z,GNU General Public License v2.0,https://github.com/aboul3la/Sublist3r
sqlalchemy,sqlalchemy,10156,1486,2025-03-14T12:58:39Z,MIT License,https://github.com/sqlalchemy/sqlalchemy
qutebrowser,qutebrowser,10153,1026,2025-03-12T14:53:50Z,GNU General Public License v3.0,https://github.com/qutebrowser/qutebrowser
camel,camel-ai,10150,1033,2025-03-14T17:43:48Z,Apache License 2.0,https://github.com/camel-ai/camel
lerobot,huggingface,10131,1122,2025-03-14T16:07:14Z,Apache License 2.0,https://github.com/huggingface/lerobot
langgraph,langchain-ai,10127,1674,2025-03-14T17:18:46Z,MIT License,https://github.com/langchain-ai/langgraph
node-gyp,nodejs,10124,1819,2025-02-20T04:18:03Z,MIT License,https://github.com/nodejs/node-gyp
practical-python,dabeaz-course,10121,6708,2024-08-10T03:38:37Z,Creative Commons Attribution Share Alike 4.0 International,https://github.com/dabeaz-course/practical-python
stable-diffusion-webui-forge,lllyasviel,10116,1037,2025-03-04T00:36:20Z,GNU Affero General Public License v3.0,https://github.com/lllyasviel/stable-diffusion-webui-forge
AudioGPT,AIGC-Audio,10110,862,2024-07-06T21:35:18Z,Other,https://github.com/AIGC-Audio/AudioGPT
visdom,fossasia,10099,1138,2024-05-30T16:53:59Z,Apache License 2.0,https://github.com/fossasia/visdom
promptflow,microsoft,10083,954,2025-03-11T20:21:00Z,MIT License,https://github.com/microsoft/promptflow
stable-baselines3,DLR-RM,10080,1791,2025-03-12T18:34:45Z,MIT License,https://github.com/DLR-RM/stable-baselines3
rq,rq,10061,1431,2025-03-14T13:23:09Z,Other,https://github.com/rq/rq
modin,modin-project,10056,657,2025-03-13T03:53:03Z,Apache License 2.0,https://github.com/modin-project/modin
StreamDiffusion,cumulo-autumn,10054,746,2024-12-04T08:05:55Z,Apache License 2.0,https://github.com/cumulo-autumn/StreamDiffusion
awesome-django,wsvincent,10026,1351,2025-03-07T13:10:15Z,Creative Commons Zero v1.0 Universal,https://github.com/wsvincent/awesome-django
gunicorn,benoitc,10011,1769,2024-10-25T09:36:15Z,Other,https://github.com/benoitc/gunicorn
cupy,cupy,9988,888,2025-03-12T13:58:31Z,MIT License,https://github.com/cupy/cupy
nerfstudio,nerfstudio-project,9974,1374,2025-03-01T23:19:36Z,Apache License 2.0,https://github.com/nerfstudio-project/nerfstudio
PythonPark,Jack-Cherish,9967,1630,2024-11-26T06:12:16Z,N/A,https://github.com/Jack-Cherish/PythonPark
mlcourse.ai,Yorko,9938,5687,2025-01-06T16:33:58Z,Other,https://github.com/Yorko/mlcourse.ai
Theano,Theano,9933,2490,2024-01-15T03:16:24Z,Other,https://github.com/Theano/Theano
text-generation-inference,huggingface,9879,1161,2025-03-14T16:07:11Z,Apache License 2.0,https://github.com/huggingface/text-generation-inference
datasette,simonw,9866,715,2025-03-12T22:42:14Z,Apache License 2.0,https://github.com/simonw/datasette
doccano,doccano,9846,1758,2024-11-22T21:41:34Z,MIT License,https://github.com/doccano/doccano
cython,cython,9838,1515,2025-03-14T10:16:18Z,Apache License 2.0,https://github.com/cython/cython
LaZagne,AlessandroZ,9837,2052,2025-02-15T21:37:03Z,GNU Lesser General Public License v3.0,https://github.com/AlessandroZ/LaZagne
sonnet,google-deepmind,9827,1302,2025-02-14T11:42:03Z,Apache License 2.0,https://github.com/google-deepmind/sonnet
django-allauth,pennersr,9809,3073,2025-03-14T16:21:11Z,MIT License,https://github.com/pennersr/django-allauth
Pytorch-UNet,milesial,9794,2572,2024-08-11T03:00:15Z,GNU General Public License v3.0,https://github.com/milesial/Pytorch-UNet
olmocr,allenai,9792,641,2025-03-14T17:53:44Z,Apache License 2.0,https://github.com/allenai/olmocr
instructor,instructor-ai,9780,753,2025-03-14T16:11:38Z,MIT License,https://github.com/instructor-ai/instructor
YOLOX,Megvii-BaseDetection,9703,2275,2024-11-20T07:46:56Z,Apache License 2.0,https://github.com/Megvii-BaseDetection/YOLOX
keep,keephq,9686,893,2025-03-14T15:51:06Z,Other,https://github.com/keephq/keep
pip,pypa,9685,3066,2025-03-14T03:58:32Z,MIT License,https://github.com/pypa/pip
altair,vega,9641,802,2025-03-08T18:49:42Z,"BSD 3-Clause ""New"" or ""Revised"" License",https://github.com/vega/altair
PySyft,OpenMined,9636,1998,2025-02-23T12:40:40Z,Apache License 2.0,https://github.com/OpenMined/PySyft
pifuhd,facebookresearch,9626,1470,2024-08-19T14:38:14Z,Other,https://github.com/facebookresearch/pifuhd
wandb,wandb,9625,715,2025-03-11T22:39:18Z,MIT License,https://github.com/wandb/wandb
Tkinter-Designer,ParthJadhav,9622,876,2024-08-21T12:18:57Z,"BSD 3-Clause ""New"" or ""Revised"" License",https://github.com/ParthJadhav/Tkinter-Designer
tflearn,tflearn,9620,2409,2024-05-06T11:34:20Z,Other,https://github.com/tflearn/tflearn
falcon,falconry,9610,953,2025-03-14T16:35:42Z,Apache License 2.0,https://github.com/falconry/falcon
icecream,gruns,9587,199,2025-03-08T06:11:36Z,MIT License,https://github.com/gruns/icecream
python-prompt-toolkit,prompt-toolkit,9584,728,2025-01-21T09:21:54Z,"BSD 3-Clause ""New"" or ""Revised"" License",https://github.com/prompt-toolkit/python-prompt-toolkit
LangBot,RockChinQ,9564,695,2025-03-14T14:41:41Z,GNU Affero General Public License v3.0,https://github.com/RockChinQ/LangBot
wait-for-it,vishnubob,9547,2278,2024-06-10T23:39:24Z,MIT License,https://github.com/vishnubob/wait-for-it
SeleniumBase,seleniumbase,9537,1229,2025-03-12T13:53:19Z,MIT License,https://github.com/seleniumbase/SeleniumBase
speechbrain,speechbrain,9504,1451,2025-03-10T15:23:27Z,Apache License 2.0,https://github.com/speechbrain/speechbrain
instaloader,instaloader,9498,1257,2025-01-29T07:14:19Z,MIT License,https://github.com/instaloader/instaloader
petals,bigscience-workshop,9496,542,2024-09-07T11:54:28Z,MIT License,https://github.com/bigscience-workshop/petals
minbpe,karpathy,9481,899,2024-07-01T14:20:22Z,MIT License,https://github.com/karpathy/minbpe
ChatRWKV,BlinkDL,9465,705,2025-01-28T06:51:26Z,Apache License 2.0,https://github.com/BlinkDL/ChatRWKV
awesome-math,rossant,9450,1002,2024-12-30T20:07:07Z,N/A,https://github.com/rossant/awesome-math
coursera-dl,coursera-dl,9441,2225,2024-05-11T21:24:57Z,GNU Lesser General Public License v3.0,https://github.com/coursera-dl/coursera-dl
self-operating-computer,OthersideAI,9437,1278,2025-02-28T22:54:05Z,MIT License,https://github.com/OthersideAI/self-operating-computer
Machine-Learning,Jack-Cherish,9435,5099,2024-07-12T11:28:35Z,N/A,https://github.com/Jack-Cherish/Machine-Learning
TikTokDownloader,JoeanAmier,9431,1536,2025-03-12T13:16:16Z,GNU General Public License v3.0,https://github.com/JoeanAmier/TikTokDownloader
serverless-application-model,aws,9426,2406,2025-03-11T16:05:33Z,Apache License 2.0,https://github.com/aws/serverless-application-model
web-ui,browser-use,9389,1540,2025-03-11T15:54:05Z,MIT License,https://github.com/browser-use/web-ui
fluentui-emoji,microsoft,9381,521,2025-01-30T19:33:58Z,MIT License,https://github.com/microsoft/fluentui-emoji
portia,scrapinghub,9375,1402,2024-06-26T19:43:46Z,"BSD 3-Clause ""New"" or ""Revised"" License",https://github.com/scrapinghub/portia
WizardLM,nlpxucan,9355,730,2024-08-05T08:31:05Z,N/A,https://github.com/nlpxucan/WizardLM
nougat,facebookresearch,9320,601,2025-02-21T16:38:00Z,MIT License,https://github.com/facebookresearch/nougat
WSABuilds,MustardChef,9311,1546,2025-03-05T16:20:37Z,GNU Affero General Public License v3.0,https://github.com/MustardChef/WSABuilds
paramiko,paramiko,9287,2013,2025-02-04T02:38:32Z,GNU Lesser General Public License v2.1,https://github.com/paramiko/paramiko
TextBlob,sloria,9284,1157,2025-03-10T20:57:21Z,MIT License,https://github.com/sloria/TextBlob
fiftyone,voxel51,9274,606,2025-03-14T16:27:57Z,Apache License 2.0,https://github.com/voxel51/fiftyone
FlexLLMGen,FMInference,9273,564,2024-10-28T03:05:41Z,Apache License 2.0,https://github.com/FMInference/FlexLLMGen
git-filter-repo,newren,9240,750,2025-02-28T03:50:27Z,Other,https://github.com/newren/git-filter-repo
HunyuanVideo,Tencent,9235,760,2025-03-12T03:37:52Z,Other,https://github.com/Tencent/HunyuanVideo
pydub,jiaaro,9235,1073,2024-07-25T08:47:51Z,MIT License,https://github.com/jiaaro/pydub
boto3,boto,9232,1900,2025-03-13T19:13:28Z,Apache License 2.0,https://github.com/boto/boto3
ComfyUI-Manager,ltdrdata,9216,1211,2025-03-14T09:27:01Z,GNU General Public License v3.0,https://github.com/ltdrdata/ComfyUI-Manager
autokeras,keras-team,9208,1409,2024-12-16T18:00:41Z,Apache License 2.0,https://github.com/keras-team/autokeras
yolov9,WongKinYiu,9194,1508,2024-08-09T13:48:20Z,GNU General Public License v3.0,https://github.com/WongKinYiu/yolov9
xformers,facebookresearch,9175,652,2025-03-14T13:59:36Z,Other,https://github.com/facebookresearch/xformers
ebook2audiobook,DrewThomasson,9166,647,2025-03-14T06:22:12Z,Apache License 2.0,https://github.com/DrewThomasson/ebook2audiobook
DrissionPage,g1879,9164,839,2024-12-24T14:18:53Z,Other,https://github.com/g1879/DrissionPage
chisel,facebook,9153,809,2025-02-05T15:21:54Z,MIT License,https://github.com/facebook/chisel
hydra,facebookresearch,9118,665,2025-03-14T17:51:28Z,MIT License,https://github.com/facebookresearch/hydra
byob,malwaredllc,9115,2139,2025-03-10T23:35:13Z,GNU General Public License v3.0,https://github.com/malwaredllc/byob
pytorch3d,facebookresearch,9105,1354,2025-03-11T19:28:36Z,Other,https://github.com/facebookresearch/pytorch3d
Reinforcement-learning-with-tensorflow,MorvanZhou,9096,5033,2024-03-31T05:40:51Z,MIT License,https://github.com/MorvanZhou/Reinforcement-learning-with-tensorflow
awesome-scala,lauris,9077,1272,2024-09-20T08:21:10Z,Apache License 2.0,https://github.com/lauris/awesome-scala
attention-is-all-you-need-pytorch,jadore801120,9067,2011,2024-04-16T07:27:13Z,MIT License,https://github.com/jadore801120/attention-is-all-you-need-pytorch
videos,3b1b,9060,1854,2025-02-24T14:01:21Z,Other,https://github.com/3b1b/videos
hamulete,hoochanlon,9022,1876,2025-02-14T08:23:04Z,N/A,https://github.com/hoochanlon/hamulete
OpenChatKit,togethercomputer,9019,1015,2024-04-09T19:09:58Z,Apache License 2.0,https://github.com/togethercomputer/OpenChatKit
denoising-diffusion-pytorch,lucidrains,9016,1101,2024-10-09T13:34:42Z,MIT License,https://github.com/lucidrains/denoising-diffusion-pytorch
http-prompt,httpie,9012,329,2024-05-21T06:03:21Z,MIT License,https://github.com/httpie/http-prompt
awesome-honeypots,paralax,8988,1277,2024-08-18T13:12:55Z,Artistic License 2.0,https://github.com/paralax/awesome-honeypots
uvicorn,encode,8968,775,2025-03-09T16:21:59Z,"BSD 3-Clause ""New"" or ""Revised"" License",https://github.com/encode/uvicorn
FlagEmbedding,FlagOpen,8940,646,2025-03-08T04:34:24Z,MIT License,https://github.com/FlagOpen/FlagEmbedding
so-vits-svc-fork,voicepaw,8932,1185,2025-03-03T17:08:28Z,Other,https://github.com/voicepaw/so-vits-svc-fork
U-2-Net,xuebinqin,8916,1537,2024-06-26T04:16:45Z,Apache License 2.0,https://github.com/xuebinqin/U-2-Net
pymc,pymc-devs,8914,2064,2025-03-14T07:41:26Z,Other,https://github.com/pymc-devs/pymc
pyod,yzhao062,8914,1393,2025-01-13T08:58:34Z,"BSD 2-Clause ""Simplified"" License",https://github.com/yzhao062/pyod
opendrop,seemoo-lab,8914,281,2024-06-11T10:41:13Z,GNU General Public License v3.0,https://github.com/seemoo-lab/opendrop
PaddleSeg,PaddlePaddle,8913,1691,2025-02-17T04:09:00Z,Apache License 2.0,https://github.com/PaddlePaddle/PaddleSeg
server,triton-inference-server,8892,1537,2025-03-14T17:30:35Z,"BSD 3-Clause ""New"" or ""Revised"" License",https://github.com/triton-inference-server/server
FlareSolverr,FlareSolverr,8885,760,2025-03-04T02:05:23Z,MIT License,https://github.com/FlareSolverr/FlareSolverr
chinese-dos-games,rwv,8873,1073,2024-08-07T09:52:31Z,GNU General Public License v3.0,https://github.com/rwv/chinese-dos-games
espnet,espnet,8870,2229,2025-03-14T11:17:42Z,Apache License 2.0,https://github.com/espnet/espnet
axolotl,axolotl-ai-cloud,8854,972,2025-03-14T16:19:39Z,Apache License 2.0,https://github.com/axolotl-ai-cloud/axolotl
FunASR,modelscope,8837,909,2025-03-13T11:28:41Z,Other,https://github.com/modelscope/FunASR
waydroid,waydroid,8830,359,2025-03-05T18:26:24Z,GNU General Public License v3.0,https://github.com/waydroid/waydroid
pypdf,py-pdf,8820,1444,2025-03-14T09:52:32Z,Other,https://github.com/py-pdf/pypdf
arrow,arrow-py,8820,694,2024-11-20T05:42:05Z,Apache License 2.0,https://github.com/arrow-py/arrow
llama-cpp-python,abetlen,8814,1081,2025-03-12T09:30:40Z,MIT License,https://github.com/abetlen/llama-cpp-python
ansible-for-devops,geerlingguy,8811,3566,2024-03-08T11:04:55Z,MIT License,https://github.com/geerlingguy/ansible-for-devops
sigma,SigmaHQ,8800,2288,2025-03-04T23:59:37Z,Other,https://github.com/SigmaHQ/sigma
einops,arogozhnikov,8790,361,2025-02-09T05:23:40Z,MIT License,https://github.com/arogozhnikov/einops
pattern,clips,8782,1588,2024-06-10T18:46:41Z,"BSD 3-Clause ""New"" or ""Revised"" License",https://github.com/clips/pattern
RobustVideoMatting,PeterL1n,8766,1150,2024-04-02T16:26:48Z,GNU General Public License v3.0,https://github.com/PeterL1n/RobustVideoMatting
FastUI,pydantic,8749,332,2024-12-01T04:07:08Z,MIT License,https://github.com/pydantic/FastUI
weiboSpider,dataabc,8736,2007,2025-02-06T08:08:12Z,N/A,https://github.com/dataabc/weiboSpider
ImageAI,OlafenwaMoses,8736,2193,2024-08-03T09:45:20Z,MIT License,https://github.com/OlafenwaMoses/ImageAI
OneForAll,shmilylty,8736,1342,2024-10-23T15:19:00Z,GNU General Public License v3.0,https://github.com/shmilylty/OneForAll
microk8s,canonical,8721,788,2025-03-14T10:05:35Z,Apache License 2.0,https://github.com/canonical/microk8s
demucs,facebookresearch,8715,1139,2024-04-24T20:25:19Z,MIT License,https://github.com/facebookresearch/demucs
mmsegmentation,open-mmlab,8704,2676,2024-08-13T08:53:34Z,Apache License 2.0,https://github.com/open-mmlab/mmsegmentation
Monocraft,IdreesInc,8689,126,2025-01-02T17:17:38Z,SIL Open Font License 1.1,https://github.com/IdreesInc/Monocraft
pyro,pyro-ppl,8684,985,2025-03-12T19:43:33Z,Apache License 2.0,https://github.com/pyro-ppl/pyro
Amphion,open-mmlab,8681,677,2025-03-03T12:25:25Z,MIT License,https://github.com/open-mmlab/Amphion
healthchecks,healthchecks,8662,869,2025-03-14T12:12:29Z,"BSD 3-Clause ""New"" or ""Revised"" License",https://github.com/healthchecks/healthchecks
sqlfluff,sqlfluff,8660,791,2025-03-08T19:07:04Z,MIT License,https://github.com/sqlfluff/sqlfluff
xonsh,xonsh,8659,663,2025-03-12T07:41:33Z,Other,https://github.com/xonsh/xonsh
supervisor,Supervisor,8654,1248,2025-01-25T19:42:44Z,Other,https://github.com/Supervisor/supervisor
speech_recognition,Uberi,8641,2412,2025-01-30T14:38:25Z,"BSD 3-Clause ""New"" or ""Revised"" License",https://github.com/Uberi/speech_recognition
cookiecutter-data-science,drivendataorg,8639,2499,2025-03-11T04:23:24Z,MIT License,https://github.com/drivendataorg/cookiecutter-data-science
