Name,Owner,Stars,Forks,Last Updated,License,URL
pix2code,tonybeltramelli,12007,1443,2024-05-29T04:48:27Z,Apache License 2.0,https://github.com/tonybeltramelli/pix2code
schedule,dbader,12006,972,2024-05-25T18:41:01Z,MIT License,https://github.com/dbader/schedule
Open-Sora-Plan,PKU-YuanGroup,11920,1057,2025-03-06T12:11:28Z,MIT License,https://github.com/PKU-YuanGroup/Open-Sora-Plan
developer,smol-ai,11898,1048,2024-04-07T07:11:03Z,MIT License,https://github.com/smol-ai/developer
gorilla,ShishirPatil,11877,1063,2025-03-12T19:23:03Z,Apache License 2.0,https://github.com/ShishirPatil/gorilla
synapse,matrix-org,11874,2125,2024-04-26T15:47:23Z,Apache License 2.0,https://github.com/matrix-org/synapse
hummingbot,hummingbot,11840,3306,2025-03-12T01:53:38Z,Apache License 2.0,https://github.com/hummingbot/hummingbot
CosyVoice,FunAudioLLM,11838,1174,2025-03-10T07:48:04Z,Apache License 2.0,https://github.com/FunAudioLLM/CosyVoice
shap-e,openai,11822,981,2024-06-22T19:19:14Z,MIT License,https://github.com/openai/shap-e
VideoLingo,Huanshere,11804,1144,2025-02-16T02:43:38Z,Apache License 2.0,https://github.com/Huanshere/VideoLingo
sglang,sgl-project,11800,1211,2025-03-12T18:22:37Z,Apache License 2.0,https://github.com/sgl-project/sglang
litgpt,Lightning-AI,11780,1185,2025-03-12T15:15:53Z,Apache License 2.0,https://github.com/Lightning-AI/litgpt
External-Attention-pytorch,xmu-xiaoma666,11777,1956,2024-12-06T11:35:21Z,MIT License,https://github.com/xmu-xiaoma666/External-Attention-pytorch
Megatron-LM,NVIDIA,11725,2640,2025-03-12T17:58:39Z,Other,https://github.com/NVIDIA/Megatron-LM
h2ogpt,h2oai,11717,1285,2025-03-11T08:25:04Z,Apache License 2.0,https://github.com/h2oai/h2ogpt
theZoo,ytisf,11664,2571,2024-05-22T10:38:47Z,Other,https://github.com/ytisf/theZoo
Meshroom,alicevision,11635,1120,2025-03-12T11:45:21Z,Other,https://github.com/alicevision/Meshroom
PaddleSpeech,PaddlePaddle,11617,1892,2025-03-11T03:10:36Z,Apache License 2.0,https://github.com/PaddlePaddle/PaddleSpeech
aisuite,andrewyng,11611,1128,2025-03-06T03:22:17Z,MIT License,https://github.com/andrewyng/aisuite
borg,borgbackup,11609,757,2025-03-12T10:39:30Z,Other,https://github.com/borgbackup/borg
mycli,dbcli,11585,665,2025-02-08T21:11:29Z,Other,https://github.com/dbcli/mycli
social-engineer-toolkit,trustedsec,11558,2878,2024-10-21T15:46:18Z,N/A,https://github.com/trustedsec/social-engineer-toolkit
optuna,optuna,11533,1069,2025-03-11T13:48:34Z,MIT License,https://github.com/optuna/optuna
MoneyPrinter,FujiwaraChoki,11531,1494,2025-03-03T12:01:40Z,MIT License,https://github.com/FujiwaraChoki/MoneyPrinter
gdb-dashboard,cyrus-and,11530,794,2025-02-09T17:13:43Z,MIT License,https://github.com/cyrus-and/gdb-dashboard
Wav2Lip,Rudrabha,11510,2428,2025-02-10T23:28:56Z,N/A,https://github.com/Rudrabha/Wav2Lip
nicegui,zauberzeug,11503,695,2025-03-12T15:53:41Z,MIT License,https://github.com/zauberzeug/nicegui
LoRA,microsoft,11479,722,2024-12-17T03:55:52Z,MIT License,https://github.com/microsoft/LoRA
InstantID,instantX-research,11477,832,2024-07-18T04:12:48Z,Apache License 2.0,https://github.com/instantX-research/InstantID
peewee,coleifer,11425,1375,2025-02-21T01:50:19Z,MIT License,https://github.com/coleifer/peewee
Photon,s0md3v,11400,1541,2024-08-16T05:39:15Z,GNU General Public License v3.0,https://github.com/s0md3v/Photon
Douyin_TikTok_Download_API,Evil0ctal,11382,1715,2025-03-04T06:01:57Z,Apache License 2.0,https://github.com/Evil0ctal/Douyin_TikTok_Download_API
deep_learning_object_detection,hoya012,11362,2778,2024-02-12T09:30:31Z,N/A,https://github.com/hoya012/deep_learning_object_detection
ludwig,ludwig-ai,11362,1201,2025-03-03T20:40:07Z,Apache License 2.0,https://github.com/ludwig-ai/ludwig
opensnitch,evilsocket,11345,541,2025-03-11T19:28:07Z,GNU General Public License v3.0,https://github.com/evilsocket/opensnitch
prowler,prowler-cloud,11336,1635,2025-03-12T17:11:41Z,Apache License 2.0,https://github.com/prowler-cloud/prowler
urh,jopohl,11321,903,2025-01-24T10:53:05Z,GNU General Public License v3.0,https://github.com/jopohl/urh
pytorch-grad-cam,jacobgil,11257,1607,2025-01-19T13:06:23Z,MIT License,https://github.com/jacobgil/pytorch-grad-cam
Statistical-Learning-Method_Code,Dod-o,11253,2897,2024-11-13T06:36:04Z,N/A,https://github.com/Dod-o/Statistical-Learning-Method_Code
pipx,pypa,11249,448,2025-03-10T18:14:28Z,MIT License,https://github.com/pypa/pipx
DALLE2-pytorch,lucidrains,11234,1092,2024-05-11T19:18:10Z,MIT License,https://github.com/lucidrains/DALLE2-pytorch
ddddocr,sml2h3,11217,1921,2024-12-30T07:28:39Z,MIT License,https://github.com/sml2h3/ddddocr
macos,dockur,11198,407,2025-03-12T11:21:13Z,MIT License,https://github.com/dockur/macos
open_clip,mlfoundations,11191,1056,2025-03-01T00:30:32Z,Other,https://github.com/mlfoundations/open_clip
marimo,marimo-team,11178,428,2025-03-12T19:14:05Z,Apache License 2.0,https://github.com/marimo-team/marimo
LLMSurvey,RUCAIBox,11168,872,2025-03-11T09:51:42Z,N/A,https://github.com/RUCAIBox/LLMSurvey
scapy,secdev,11154,2075,2025-03-10T21:14:34Z,GNU General Public License v2.0,https://github.com/secdev/scapy
TinyZero,Jiayi-Pan,11135,1416,2025-03-10T20:37:04Z,Apache License 2.0,https://github.com/Jiayi-Pan/TinyZero
AnimateDiff,guoyww,11130,904,2024-07-31T01:14:15Z,Apache License 2.0,https://github.com/guoyww/AnimateDiff
MoneyPrinterV2,FujiwaraChoki,11115,1062,2025-03-11T17:28:00Z,GNU Affero General Public License v3.0,https://github.com/FujiwaraChoki/MoneyPrinterV2
llmware,llmware-ai,11076,1758,2025-03-04T21:22:35Z,Apache License 2.0,https://github.com/llmware-ai/llmware
stylegan2,NVlabs,11064,2531,2024-05-18T15:55:42Z,Other,https://github.com/NVlabs/stylegan2
pyautogui,asweigart,11046,1308,2024-08-20T18:34:57Z,"BSD 3-Clause ""New"" or ""Revised"" License",https://github.com/asweigart/pyautogui
english-words,dwyl,11044,1884,2025-01-06T17:34:06Z,The Unlicense,https://github.com/dwyl/english-words
awesome-chatgpt-zh,EmbraceAGI,11037,915,2024-11-05T10:24:21Z,MIT License,https://github.com/EmbraceAGI/awesome-chatgpt-zh
outlines,dottxt-ai,11025,570,2025-03-12T11:26:16Z,Apache License 2.0,https://github.com/dottxt-ai/outlines
fsociety,Manisso,10945,2018,2024-08-08T19:55:47Z,MIT License,https://github.com/Manisso/fsociety
CogVideo,THUDM,10943,1048,2025-03-03T02:57:29Z,Apache License 2.0,https://github.com/THUDM/CogVideo
OpenLLM,bentoml,10941,691,2025-03-12T13:59:30Z,Apache License 2.0,https://github.com/bentoml/OpenLLM
claude-engineer,Doriandarko,10905,1154,2024-12-12T22:08:15Z,N/A,https://github.com/Doriandarko/claude-engineer
python-mastery,dabeaz-course,10860,1837,2024-08-10T17:51:39Z,Creative Commons Attribution Share Alike 4.0 International,https://github.com/dabeaz-course/python-mastery
scientific-visualization-book,rougier,10841,996,2024-01-22T13:21:20Z,Other,https://github.com/rougier/scientific-visualization-book
DALL-E,openai,10838,1938,2024-01-31T15:42:28Z,Other,https://github.com/openai/DALL-E
LibreTranslate,LibreTranslate,10837,1026,2025-03-05T07:12:11Z,GNU Affero General Public License v3.0,https://github.com/LibreTranslate/LibreTranslate
akshare,akfamily,10837,2099,2025-03-12T09:17:52Z,MIT License,https://github.com/akfamily/akshare
chia-blockchain,Chia-Network,10836,2036,2025-03-12T19:20:25Z,Apache License 2.0,https://github.com/Chia-Network/chia-blockchain
undetected-chromedriver,ultrafunkamsterdam,10824,1199,2024-06-25T09:45:23Z,GNU General Public License v3.0,https://github.com/ultrafunkamsterdam/undetected-chromedriver
chalice,aws,10796,1004,2025-02-05T20:37:52Z,Apache License 2.0,https://github.com/aws/chalice
mvt,mvt-project,10770,1031,2025-03-11T18:06:31Z,Other,https://github.com/mvt-project/mvt
tweepy,tweepy,10755,4612,2025-02-12T19:47:42Z,MIT License,https://github.com/tweepy/tweepy
starlette,encode,10716,981,2025-03-08T13:02:33Z,"BSD 3-Clause ""New"" or ""Revised"" License",https://github.com/encode/starlette
magic-animate,magic-research,10703,1092,2024-06-21T20:23:43Z,"BSD 3-Clause ""New"" or ""Revised"" License",https://github.com/magic-research/magic-animate
howdoi,gleitz,10681,869,2024-10-22T14:24:10Z,MIT License,https://github.com/gleitz/howdoi
owl,camel-ai,10677,1113,2025-03-12T19:29:44Z,N/A,https://github.com/camel-ai/owl
jinja,pallets,10657,1637,2025-03-05T20:15:47Z,"BSD 3-Clause ""New"" or ""Revised"" License",https://github.com/pallets/jinja
spinningup,openai,10647,2290,2024-08-05T03:30:30Z,MIT License,https://github.com/openai/spinningup
whoogle-search,benbusby,10563,998,2025-03-10T17:57:27Z,MIT License,https://github.com/benbusby/whoogle-search
Telethon,LonamiWebs,10561,1455,2025-03-09T12:05:33Z,MIT License,https://github.com/LonamiWebs/Telethon
txtai,neuml,10544,670,2025-03-11T18:28:11Z,Apache License 2.0,https://github.com/neuml/txtai
bpytop,aristocratos,10534,414,2024-03-04T09:54:17Z,Apache License 2.0,https://github.com/aristocratos/bpytop
psutil,giampaolo,10514,1391,2025-03-10T00:41:05Z,"BSD 3-Clause ""New"" or ""Revised"" License",https://github.com/giampaolo/psutil
shell_gpt,TheR1D,10509,829,2025-02-17T04:11:14Z,MIT License,https://github.com/TheR1D/shell_gpt
dbt-core,dbt-labs,10499,1696,2025-03-12T17:33:23Z,Apache License 2.0,https://github.com/dbt-labs/dbt-core
statsmodels,statsmodels,10493,3251,2025-02-19T12:26:31Z,"BSD 3-Clause ""New"" or ""Revised"" License",https://github.com/statsmodels/statsmodels
yolov10,THU-MIG,10471,1048,2024-09-26T11:12:57Z,GNU Affero General Public License v3.0,https://github.com/THU-MIG/yolov10
docker-android,budtmo,10446,1342,2025-03-11T07:37:56Z,Other,https://github.com/budtmo/docker-android
robotframework,robotframework,10407,2391,2025-03-11T21:46:42Z,Apache License 2.0,https://github.com/robotframework/robotframework
django-cms,django-cms,10377,3143,2025-03-12T13:56:13Z,"BSD 3-Clause ""New"" or ""Revised"" License",https://github.com/django-cms/django-cms
streamlink,streamlink,10368,1125,2025-03-10T20:06:12Z,"BSD 2-Clause ""Simplified"" License",https://github.com/streamlink/streamlink
ffmpeg-python,kkroening,10356,903,2024-08-04T00:07:08Z,Apache License 2.0,https://github.com/kkroening/ffmpeg-python
word_cloud,amueller,10331,2333,2024-11-10T14:21:42Z,MIT License,https://github.com/amueller/word_cloud
yolov3,ultralytics,10329,3454,2025-01-30T16:42:44Z,GNU Affero General Public License v3.0,https://github.com/ultralytics/yolov3
Osintgram,Datalux,10326,2307,2024-07-06T11:46:50Z,GNU General Public License v3.0,https://github.com/Datalux/Osintgram
kornia,kornia,10300,1002,2025-03-10T19:17:10Z,Apache License 2.0,https://github.com/kornia/kornia
numba,numba,10272,1147,2025-03-06T12:46:53Z,"BSD 2-Clause ""Simplified"" License",https://github.com/numba/numba
kohya_ss,bmaltais,10271,1322,2025-03-06T00:10:24Z,Apache License 2.0,https://github.com/bmaltais/kohya_ss
F5-TTS,SWivid,10257,1403,2025-03-12T16:12:19Z,MIT License,https://github.com/SWivid/F5-TTS
great_expectations,great-expectations,10248,1565,2025-03-12T19:29:52Z,Apache License 2.0,https://github.com/great-expectations/great_expectations
q,harelba,10244,424,2024-07-23T01:17:37Z,GNU General Public License v3.0,https://github.com/harelba/q
cleanlab,cleanlab,10223,800,2025-03-12T01:13:25Z,GNU Affero General Public License v3.0,https://github.com/cleanlab/cleanlab
kedro,kedro-org,10212,930,2025-03-12T19:31:15Z,Apache License 2.0,https://github.com/kedro-org/kedro
the-algorithm-ml,twitter,10211,2224,2024-07-10T12:48:24Z,GNU Affero General Public License v3.0,https://github.com/twitter/the-algorithm-ml
thumbor,thumbor,10204,841,2025-03-01T20:33:55Z,MIT License,https://github.com/thumbor/thumbor
Sublist3r,aboul3la,10181,2139,2024-08-02T00:00:30Z,GNU General Public License v2.0,https://github.com/aboul3la/Sublist3r
segmentation_models.pytorch,qubvel-org,10177,1715,2025-03-10T08:13:26Z,MIT License,https://github.com/qubvel-org/segmentation_models.pytorch
sqlalchemy,sqlalchemy,10150,1484,2025-03-11T18:27:44Z,MIT License,https://github.com/sqlalchemy/sqlalchemy
qutebrowser,qutebrowser,10147,1025,2025-03-12T14:53:50Z,GNU General Public License v3.0,https://github.com/qutebrowser/qutebrowser
node-gyp,nodejs,10120,1819,2025-02-20T04:18:03Z,MIT License,https://github.com/nodejs/node-gyp
practical-python,dabeaz-course,10119,6705,2024-08-10T03:38:37Z,Creative Commons Attribution Share Alike 4.0 International,https://github.com/dabeaz-course/practical-python
AudioGPT,AIGC-Audio,10109,862,2024-07-06T21:35:18Z,Other,https://github.com/AIGC-Audio/AudioGPT
visdom,fossasia,10099,1138,2024-05-30T16:53:59Z,Apache License 2.0,https://github.com/fossasia/visdom
stable-diffusion-webui-forge,lllyasviel,10083,1035,2025-03-04T00:36:20Z,GNU Affero General Public License v3.0,https://github.com/lllyasviel/stable-diffusion-webui-forge
promptflow,microsoft,10074,953,2025-03-11T20:21:00Z,MIT License,https://github.com/microsoft/promptflow
rq,rq,10058,1431,2025-03-06T07:01:51Z,Other,https://github.com/rq/rq
modin,modin-project,10054,656,2025-03-11T22:20:38Z,Apache License 2.0,https://github.com/modin-project/modin
stable-baselines3,DLR-RM,10053,1787,2025-03-12T18:34:45Z,MIT License,https://github.com/DLR-RM/stable-baselines3
StreamDiffusion,cumulo-autumn,10046,744,2024-12-04T08:05:55Z,Apache License 2.0,https://github.com/cumulo-autumn/StreamDiffusion
langgraph,langchain-ai,10031,1658,2025-03-12T17:55:00Z,MIT License,https://github.com/langchain-ai/langgraph
awesome-django,wsvincent,10015,1350,2025-03-07T13:10:15Z,Creative Commons Zero v1.0 Universal,https://github.com/wsvincent/awesome-django
gunicorn,benoitc,10011,1768,2024-10-25T09:36:15Z,Other,https://github.com/benoitc/gunicorn
cupy,cupy,9982,888,2025-03-12T13:58:31Z,MIT License,https://github.com/cupy/cupy
nerfstudio,nerfstudio-project,9960,1373,2025-03-01T23:19:36Z,Apache License 2.0,https://github.com/nerfstudio-project/nerfstudio
PythonPark,Jack-Cherish,9957,1630,2024-11-26T06:12:16Z,N/A,https://github.com/Jack-Cherish/PythonPark
mlcourse.ai,Yorko,9936,5687,2025-01-06T16:33:58Z,Other,https://github.com/Yorko/mlcourse.ai
Theano,Theano,9931,2490,2024-01-15T03:16:24Z,Other,https://github.com/Theano/Theano
text-generation-inference,huggingface,9878,1162,2025-03-12T13:46:20Z,Apache License 2.0,https://github.com/huggingface/text-generation-inference
camel,camel-ai,9863,1008,2025-03-12T19:41:49Z,Apache License 2.0,https://github.com/camel-ai/camel
datasette,simonw,9856,715,2025-03-10T03:45:19Z,Apache License 2.0,https://github.com/simonw/datasette
doccano,doccano,9841,1757,2024-11-22T21:41:34Z,MIT License,https://github.com/doccano/doccano
cython,cython,9835,1515,2025-03-12T13:23:07Z,Apache License 2.0,https://github.com/cython/cython
LaZagne,AlessandroZ,9830,2051,2025-02-15T21:37:03Z,GNU Lesser General Public License v3.0,https://github.com/AlessandroZ/LaZagne
sonnet,google-deepmind,9826,1302,2025-02-14T11:42:03Z,Apache License 2.0,https://github.com/google-deepmind/sonnet
django-allauth,pennersr,9807,3075,2025-03-12T18:15:39Z,MIT License,https://github.com/pennersr/django-allauth
lerobot,huggingface,9804,1106,2025-03-12T18:13:07Z,Apache License 2.0,https://github.com/huggingface/lerobot
Pytorch-UNet,milesial,9783,2570,2024-08-11T03:00:15Z,GNU General Public License v3.0,https://github.com/milesial/Pytorch-UNet
instructor,instructor-ai,9759,753,2025-03-12T16:52:01Z,MIT License,https://github.com/instructor-ai/instructor
YOLOX,Megvii-BaseDetection,9697,2275,2024-11-20T07:46:56Z,Apache License 2.0,https://github.com/Megvii-BaseDetection/YOLOX
pip,pypa,9681,3066,2025-03-11T23:10:32Z,MIT License,https://github.com/pypa/pip
keep,keephq,9668,890,2025-03-12T18:10:56Z,Other,https://github.com/keephq/keep
altair,vega,9637,802,2025-03-08T18:49:42Z,"BSD 3-Clause ""New"" or ""Revised"" License",https://github.com/vega/altair
PySyft,OpenMined,9635,2000,2025-02-23T12:40:40Z,Apache License 2.0,https://github.com/OpenMined/PySyft
pifuhd,facebookresearch,9621,1470,2024-08-19T14:38:14Z,Other,https://github.com/facebookresearch/pifuhd
tflearn,tflearn,9619,2409,2024-05-06T11:34:20Z,Other,https://github.com/tflearn/tflearn
Tkinter-Designer,ParthJadhav,9619,875,2024-08-21T12:18:57Z,"BSD 3-Clause ""New"" or ""Revised"" License",https://github.com/ParthJadhav/Tkinter-Designer
wandb,wandb,9616,714,2025-03-11T22:39:18Z,MIT License,https://github.com/wandb/wandb
falcon,falconry,9611,953,2025-02-22T18:00:41Z,Apache License 2.0,https://github.com/falconry/falcon
olmocr,allenai,9587,628,2025-03-12T18:59:13Z,Apache License 2.0,https://github.com/allenai/olmocr
python-prompt-toolkit,prompt-toolkit,9583,728,2025-01-21T09:21:54Z,"BSD 3-Clause ""New"" or ""Revised"" License",https://github.com/prompt-toolkit/python-prompt-toolkit
icecream,gruns,9582,199,2025-03-08T06:11:36Z,MIT License,https://github.com/gruns/icecream
wait-for-it,vishnubob,9544,2279,2024-06-10T23:39:24Z,MIT License,https://github.com/vishnubob/wait-for-it
SeleniumBase,seleniumbase,9523,1229,2025-03-12T13:53:19Z,MIT License,https://github.com/seleniumbase/SeleniumBase
speechbrain,speechbrain,9495,1447,2025-03-10T15:23:27Z,Apache License 2.0,https://github.com/speechbrain/speechbrain
instaloader,instaloader,9493,1256,2025-01-29T07:14:19Z,MIT License,https://github.com/instaloader/instaloader
petals,bigscience-workshop,9492,540,2024-09-07T11:54:28Z,MIT License,https://github.com/bigscience-workshop/petals
LangBot,RockChinQ,9484,690,2025-03-12T13:32:25Z,GNU Affero General Public License v3.0,https://github.com/RockChinQ/LangBot
minbpe,karpathy,9479,899,2024-07-01T14:20:22Z,MIT License,https://github.com/karpathy/minbpe
ChatRWKV,BlinkDL,9466,705,2025-01-28T06:51:26Z,Apache License 2.0,https://github.com/BlinkDL/ChatRWKV
awesome-math,rossant,9443,1001,2024-12-30T20:07:07Z,N/A,https://github.com/rossant/awesome-math
coursera-dl,coursera-dl,9438,2225,2024-05-11T21:24:57Z,GNU Lesser General Public License v3.0,https://github.com/coursera-dl/coursera-dl
self-operating-computer,OthersideAI,9426,1277,2025-02-28T22:54:05Z,MIT License,https://github.com/OthersideAI/self-operating-computer
Machine-Learning,Jack-Cherish,9426,5100,2024-07-12T11:28:35Z,N/A,https://github.com/Jack-Cherish/Machine-Learning
serverless-application-model,aws,9424,2404,2025-03-11T16:05:33Z,Apache License 2.0,https://github.com/aws/serverless-application-model
TikTokDownloader,JoeanAmier,9406,1531,2025-03-12T13:16:16Z,GNU General Public License v3.0,https://github.com/JoeanAmier/TikTokDownloader
fluentui-emoji,microsoft,9379,521,2025-01-30T19:33:58Z,MIT License,https://github.com/microsoft/fluentui-emoji
portia,scrapinghub,9373,1402,2024-06-26T19:43:46Z,"BSD 3-Clause ""New"" or ""Revised"" License",https://github.com/scrapinghub/portia
WizardLM,nlpxucan,9353,731,2024-08-05T08:31:05Z,N/A,https://github.com/nlpxucan/WizardLM
nougat,facebookresearch,9316,600,2025-02-21T16:38:00Z,MIT License,https://github.com/facebookresearch/nougat
WSABuilds,MustardChef,9296,1544,2025-03-05T16:20:37Z,GNU Affero General Public License v3.0,https://github.com/MustardChef/WSABuilds
paramiko,paramiko,9288,2013,2025-02-04T02:38:32Z,GNU Lesser General Public License v2.1,https://github.com/paramiko/paramiko
TextBlob,sloria,9284,1156,2025-03-10T20:57:21Z,MIT License,https://github.com/sloria/TextBlob
fiftyone,voxel51,9273,606,2025-03-12T19:27:23Z,Apache License 2.0,https://github.com/voxel51/fiftyone
FlexLLMGen,FMInference,9271,563,2024-10-28T03:05:41Z,Apache License 2.0,https://github.com/FMInference/FlexLLMGen
pydub,jiaaro,9232,1073,2024-07-25T08:47:51Z,MIT License,https://github.com/jiaaro/pydub
git-filter-repo,newren,9230,749,2025-02-28T03:50:27Z,Other,https://github.com/newren/git-filter-repo
boto3,boto,9229,1899,2025-03-11T21:09:00Z,Apache License 2.0,https://github.com/boto/boto3
web-ui,browser-use,9213,1515,2025-03-11T15:54:05Z,MIT License,https://github.com/browser-use/web-ui
autokeras,keras-team,9208,1409,2024-12-16T18:00:41Z,Apache License 2.0,https://github.com/keras-team/autokeras
HunyuanVideo,Tencent,9202,759,2025-03-12T03:37:52Z,Other,https://github.com/Tencent/HunyuanVideo
yolov9,WongKinYiu,9190,1508,2024-08-09T13:48:20Z,GNU General Public License v3.0,https://github.com/WongKinYiu/yolov9
ComfyUI-Manager,ltdrdata,9171,1205,2025-03-12T12:24:36Z,GNU General Public License v3.0,https://github.com/ltdrdata/ComfyUI-Manager
xformers,facebookresearch,9163,651,2025-03-09T21:59:29Z,Other,https://github.com/facebookresearch/xformers
chisel,facebook,9152,809,2025-02-05T15:21:54Z,MIT License,https://github.com/facebook/chisel
ebook2audiobook,DrewThomasson,9132,641,2025-03-11T18:37:05Z,Apache License 2.0,https://github.com/DrewThomasson/ebook2audiobook
DrissionPage,g1879,9130,838,2024-12-24T14:18:53Z,Other,https://github.com/g1879/DrissionPage
byob,malwaredllc,9115,2140,2025-03-10T23:35:13Z,GNU General Public License v3.0,https://github.com/malwaredllc/byob
hydra,facebookresearch,9112,664,2025-03-10T14:18:40Z,MIT License,https://github.com/facebookresearch/hydra
pytorch3d,facebookresearch,9100,1354,2025-03-11T19:28:36Z,Other,https://github.com/facebookresearch/pytorch3d
Reinforcement-learning-with-tensorflow,MorvanZhou,9095,5033,2024-03-31T05:40:51Z,MIT License,https://github.com/MorvanZhou/Reinforcement-learning-with-tensorflow
awesome-scala,lauris,9077,1272,2024-09-20T08:21:10Z,Apache License 2.0,https://github.com/lauris/awesome-scala
attention-is-all-you-need-pytorch,jadore801120,9067,2011,2024-04-16T07:27:13Z,MIT License,https://github.com/jadore801120/attention-is-all-you-need-pytorch
videos,3b1b,9053,1852,2025-02-24T14:01:21Z,Other,https://github.com/3b1b/videos
OpenChatKit,togethercomputer,9025,1016,2024-04-09T19:09:58Z,Apache License 2.0,https://github.com/togethercomputer/OpenChatKit
hamulete,hoochanlon,9020,1876,2025-02-14T08:23:04Z,N/A,https://github.com/hoochanlon/hamulete
http-prompt,httpie,9012,329,2024-05-21T06:03:21Z,MIT License,https://github.com/httpie/http-prompt
denoising-diffusion-pytorch,lucidrains,9003,1100,2024-10-09T13:34:42Z,MIT License,https://github.com/lucidrains/denoising-diffusion-pytorch
awesome-honeypots,paralax,8981,1276,2024-08-18T13:12:55Z,Artistic License 2.0,https://github.com/paralax/awesome-honeypots
uvicorn,encode,8963,771,2025-03-09T16:21:59Z,"BSD 3-Clause ""New"" or ""Revised"" License",https://github.com/encode/uvicorn
so-vits-svc-fork,voicepaw,8933,1185,2025-03-03T17:08:28Z,Other,https://github.com/voicepaw/so-vits-svc-fork
pymc,pymc-devs,8914,2065,2025-03-11T20:24:38Z,Other,https://github.com/pymc-devs/pymc
pyod,yzhao062,8911,1394,2025-01-13T08:58:34Z,"BSD 2-Clause ""Simplified"" License",https://github.com/yzhao062/pyod
U-2-Net,xuebinqin,8911,1536,2024-06-26T04:16:45Z,Apache License 2.0,https://github.com/xuebinqin/U-2-Net
PaddleSeg,PaddlePaddle,8911,1690,2025-02-17T04:09:00Z,Apache License 2.0,https://github.com/PaddlePaddle/PaddleSeg
opendrop,seemoo-lab,8907,281,2024-06-11T10:41:13Z,GNU General Public License v3.0,https://github.com/seemoo-lab/opendrop
FlagEmbedding,FlagOpen,8898,645,2025-03-08T04:34:24Z,MIT License,https://github.com/FlagOpen/FlagEmbedding
server,triton-inference-server,8882,1536,2025-03-12T16:47:34Z,"BSD 3-Clause ""New"" or ""Revised"" License",https://github.com/triton-inference-server/server
chinese-dos-games,rwv,8869,1072,2024-08-07T09:52:31Z,GNU General Public License v3.0,https://github.com/rwv/chinese-dos-games
FlareSolverr,FlareSolverr,8866,759,2025-03-04T02:05:23Z,MIT License,https://github.com/FlareSolverr/FlareSolverr
espnet,espnet,8863,2227,2025-03-11T04:40:33Z,Apache License 2.0,https://github.com/espnet/espnet
axolotl,axolotl-ai-cloud,8843,970,2025-03-12T19:33:55Z,Apache License 2.0,https://github.com/axolotl-ai-cloud/axolotl
waydroid,waydroid,8825,359,2025-03-05T18:26:24Z,GNU General Public License v3.0,https://github.com/waydroid/waydroid
arrow,arrow-py,8819,694,2024-11-20T05:42:05Z,Apache License 2.0,https://github.com/arrow-py/arrow
pypdf,py-pdf,8815,1444,2025-03-12T13:48:05Z,Other,https://github.com/py-pdf/pypdf
ansible-for-devops,geerlingguy,8803,3565,2024-03-08T11:04:55Z,MIT License,https://github.com/geerlingguy/ansible-for-devops
llama-cpp-python,abetlen,8797,1080,2025-03-12T09:30:40Z,MIT License,https://github.com/abetlen/llama-cpp-python
sigma,SigmaHQ,8794,2287,2025-03-04T23:59:37Z,Other,https://github.com/SigmaHQ/sigma
einops,arogozhnikov,8789,361,2025-02-09T05:23:40Z,MIT License,https://github.com/arogozhnikov/einops
FunASR,modelscope,8787,902,2025-03-11T06:27:00Z,Other,https://github.com/modelscope/FunASR
pattern,clips,8780,1588,2024-06-10T18:46:41Z,"BSD 3-Clause ""New"" or ""Revised"" License",https://github.com/clips/pattern
RobustVideoMatting,PeterL1n,8764,1151,2024-04-02T16:26:48Z,GNU General Public License v3.0,https://github.com/PeterL1n/RobustVideoMatting
FastUI,pydantic,8747,332,2024-12-01T04:07:08Z,MIT License,https://github.com/pydantic/FastUI
ImageAI,OlafenwaMoses,8736,2193,2024-08-03T09:45:20Z,MIT License,https://github.com/OlafenwaMoses/ImageAI
weiboSpider,dataabc,8731,2008,2025-02-06T08:08:12Z,N/A,https://github.com/dataabc/weiboSpider
OneForAll,shmilylty,8728,1340,2024-10-23T15:19:00Z,GNU General Public License v3.0,https://github.com/shmilylty/OneForAll
microk8s,canonical,8717,788,2025-03-11T10:06:39Z,Apache License 2.0,https://github.com/canonical/microk8s
demucs,facebookresearch,8707,1135,2024-04-24T20:25:19Z,MIT License,https://github.com/facebookresearch/demucs
mmsegmentation,open-mmlab,8697,2671,2024-08-13T08:53:34Z,Apache License 2.0,https://github.com/open-mmlab/mmsegmentation
Monocraft,IdreesInc,8685,126,2025-01-02T17:17:38Z,SIL Open Font License 1.1,https://github.com/IdreesInc/Monocraft
pyro,pyro-ppl,8682,985,2025-03-12T19:43:33Z,Apache License 2.0,https://github.com/pyro-ppl/pyro
Amphion,open-mmlab,8668,675,2025-03-03T12:25:25Z,MIT License,https://github.com/open-mmlab/Amphion
healthchecks,healthchecks,8658,868,2025-03-10T08:25:23Z,"BSD 3-Clause ""New"" or ""Revised"" License",https://github.com/healthchecks/healthchecks
sqlfluff,sqlfluff,8655,790,2025-03-08T19:07:04Z,MIT License,https://github.com/sqlfluff/sqlfluff
xonsh,xonsh,8655,662,2025-03-12T07:41:33Z,Other,https://github.com/xonsh/xonsh
supervisor,Supervisor,8653,1248,2025-01-25T19:42:44Z,Other,https://github.com/Supervisor/supervisor
